"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2010,"June 2010","Exports","Uruguay",201,13062,"џэт-рту"
2010,"June 2010","Exports","Argentina",202,1728565,"џэт-рту"
2010,"June 2010","Exports","Belgium",202,322531,"џэт-рту"
2010,"June 2010","Exports","Brazil",202,23158704,"џэт-рту"
2010,"June 2010","Exports","EU-28",202,4469903,"џэт-рту"
2010,"June 2010","Exports","Canada",202,25587,"џэт-рту"
2010,"June 2010","Exports","Denmark",202,1064500,"џэт-рту"
2010,"June 2010","Exports","France",202,85000,"џэт-рту"
2010,"June 2010","Exports","Germany",202,595594,"џэт-рту"
2010,"June 2010","Exports","Ireland",202,147470,"џэт-рту"
2010,"June 2010","Exports","Italy",202,1125100,"џэт-рту"
2010,"June 2010","Exports","Lithuania",202,56121,"џэт-рту"
2010,"June 2010","Exports","Mexico",202,150268,"џэт-рту"
2010,"June 2010","Exports","Rep. of Moldova",202,90242,"џэт-рту"
2010,"June 2010","Exports","New Zealand",202,103407,"џэт-рту"
2010,"June 2010","Exports","Norway",202,148,"џэт-рту"
2010,"June 2010","Exports","Paraguay",202,6427588,"џэт-рту"
2010,"June 2010","Exports","Poland",202,480800,"џэт-рту"
2010,"June 2010","Exports","Spain",202,592800,"џэт-рту"
2010,"June 2010","Exports","Ukraine",202,1102305,"џэт-рту"
2010,"June 2010","Exports","Uruguay",202,7876978,"џэт-рту"
2010,"June 2010","Exports","Austria",203,118000,"џэт-рту"
2010,"June 2010","Exports","Belgium",203,1419241,"џэт-рту"
2010,"June 2010","Exports","Brazil",203,20484886,"џэт-рту"
2010,"June 2010","Exports","EU-28",203,25504466,"џэт-рту"
2010,"June 2010","Exports","Canada",203,5452755,"џэт-рту"
2010,"June 2010","Exports","Czech Rep.",203,80400,"џэт-рту"
2010,"June 2010","Exports","Denmark",203,4870900,"џэт-рту"
2010,"June 2010","Exports","Estonia",203,115600,"џэт-рту"
2010,"June 2010","Exports","Finland",203,788000,"џэт-рту"
2010,"June 2010","Exports","France",203,2670600,"џэт-рту"
2010,"June 2010","Exports","Germany",203,11338679,"џэт-рту"
2010,"June 2010","Exports","Hungary",203,4400,"џэт-рту"
2010,"June 2010","Exports","Ireland",203,764357,"џэт-рту"
2010,"June 2010","Exports","Italy",203,75700,"џэт-рту"
2010,"June 2010","Imports","Kazakhstan",203,2409,"џэт-рту"
2010,"June 2010","Exports","Lithuania",203,53815,"џэт-рту"
2010,"June 2010","Exports","Norway",203,398,"џэт-рту"
2010,"June 2010","Exports","Poland",203,783900,"џэт-рту"
2010,"June 2010","Exports","Portugal",203,128759,"џэт-рту"
2010,"June 2010","Exports","Spain",203,1822000,"џэт-рту"
2010,"June 2010","Exports","Sweden",203,113300,"џэт-рту"
2010,"June 2010","Exports","Ukraine",203,506,"џэт-рту"
2010,"June 2010","Exports","Rep. of Moldova",204,75343,"џэт-рту"
2010,"June 2010","Exports","New Zealand",204,106541,"џэт-рту"
2010,"June 2010","Exports","Norway",204,19,"џэт-рту"
2010,"June 2010","Exports","Argentina",205,992759,"џэт-рту"
2010,"June 2010","Imports","Kazakhstan",205,250,"џэт-рту"
2010,"June 2010","Exports","Mexico",205,119872,"џэт-рту"
2010,"June 2010","Exports","New Zealand",205,51917,"џэт-рту"
2010,"June 2010","Exports","Uruguay",205,83000,"џэт-рту"
2010,"June 2010","Exports","Argentina",206,1394630,"џэт-рту"
2010,"June 2010","Exports","Austria",206,701300,"џэт-рту"
2010,"June 2010","Exports","Belgium",206,739821,"џэт-рту"
2010,"June 2010","Exports","Brazil",206,160830,"џэт-рту"
2010,"June 2010","Exports","EU-28",206,12213842,"џэт-рту"
2010,"June 2010","Exports","Canada",206,643278,"џэт-рту"
2010,"June 2010","Exports","Denmark",206,879400,"џэт-рту"
2010,"June 2010","Exports","Finland",206,122400,"џэт-рту"
2010,"June 2010","Exports","France",206,1397300,"џэт-рту"
2010,"June 2010","Exports","Germany",206,5332891,"џэт-рту"
2010,"June 2010","Exports","Ireland",206,50424,"џэт-рту"
2010,"June 2010","Exports","Italy",206,467900,"џэт-рту"
2010,"June 2010","Exports","Latvia",206,20103,"џэт-рту"
2010,"June 2010","Exports","Lithuania",206,162411,"џэт-рту"
2010,"June 2010","Exports","Mexico",206,50027,"џэт-рту"
2010,"June 2010","Exports","New Zealand",206,135667,"џэт-рту"
2010,"June 2010","Exports","Paraguay",206,798140,"џэт-рту"
2010,"June 2010","Exports","Poland",206,477800,"џэт-рту"
2010,"June 2010","Exports","Spain",206,1510700,"џэт-рту"
2010,"June 2010","Exports","Sweden",206,95600,"џэт-рту"
2010,"June 2010","Exports","Ukraine",206,52,"џэт-рту"
2010,"June 2010","Exports","Uruguay",206,356359,"џэт-рту"
2011,"January 2011","Exports","Australia",201,196959,"џэт-рту"
2011,"January 2011","Exports","Brazil",201,39327,"џэт-рту"
2011,"January 2011","Exports","EU-28",201,1264986,"џэт-рту"
2011,"January 2011","Imports","Belarus",201,14677,"џэт-рту"
2011,"January 2011","Exports","Belarus",201,6755962,"џэт-рту"
2011,"January 2011","Exports","Denmark",201,78100,"џэт-рту"
2011,"January 2011","Exports","Germany",201,270023,"џэт-рту"
2011,"January 2011","Exports","Italy",201,300,"џэт-рту"
2011,"January 2011","Exports","Lithuania",201,644216,"џэт-рту"
2011,"January 2011","Exports","Netherlands",201,475,"џэт-рту"
2011,"January 2011","Exports","Nicaragua",201,25045,"џэт-рту"
2011,"January 2011","Exports","Poland",201,271833,"џэт-рту"
2011,"January 2011","Exports","Ukraine",201,154,"џэт-рту"
2011,"January 2011","Exports","Uruguay",201,11554,"џэт-рту"
2011,"January 2011","Exports","Argentina",202,817193,"џэт-рту"
2011,"January 2011","Exports","Australia",202,9676715,"џэт-рту"
2011,"January 2011","Exports","Austria",202,138500,"џэт-рту"
2011,"January 2011","Exports","Belgium",202,198119,"џэт-рту"
2011,"January 2011","Exports","Brazil",202,13466479,"џэт-рту"
2011,"January 2011","Exports","EU-28",202,4145311,"џэт-рту"
2011,"January 2011","Exports","Belarus",202,2818232,"џэт-рту"
2011,"January 2011","Exports","Canada",202,134643,"џэт-рту"
2011,"January 2011","Exports","Denmark",202,469200,"џэт-рту"
2011,"January 2011","Exports","France",202,91700,"џэт-рту"
2011,"January 2011","Exports","Germany",202,665399,"џэт-рту"
2011,"January 2011","Exports","Hungary",202,60000,"џэт-рту"
2011,"January 2011","Exports","Ireland",202,309776,"џэт-рту"
2011,"January 2011","Exports","Italy",202,1049400,"џэт-рту"
2011,"January 2011","Imports","Kazakhstan",202,561,"џэт-рту"
2011,"January 2011","Exports","Lithuania",202,39729,"џэт-рту"
2011,"January 2011","Exports","Mexico",202,1261575,"џэт-рту"
2011,"January 2011","Exports","Rep. of Moldova",202,59151,"џэт-рту"
2011,"January 2011","Exports","New Zealand",202,175682,"џэт-рту"
2011,"January 2011","Exports","Nicaragua",202,73053,"џэт-рту"
2011,"January 2011","Exports","Norway",202,104,"џэт-рту"
2011,"January 2011","Exports","Paraguay",202,5136320,"џэт-рту"
2011,"January 2011","Exports","Poland",202,364398,"џэт-рту"
2011,"January 2011","Exports","Spain",202,741800,"џэт-рту"
2011,"January 2011","Exports","Ukraine",202,95090,"џэт-рту"
2011,"January 2011","Exports","Uruguay",202,6903360,"џэт-рту"
2011,"January 2011","Exports","Austria",203,118200,"џэт-рту"
2011,"January 2011","Exports","Belgium",203,719755,"џэт-рту"
2011,"January 2011","Exports","Brazil",203,14596368,"џэт-рту"
2011,"January 2011","Exports","EU-28",203,24587152,"џэт-рту"
2011,"January 2011","Exports","Belarus",203,5146968,"џэт-рту"
2011,"January 2011","Exports","Canada",203,5575340,"џэт-рту"
2011,"January 2011","Exports","Chile",203,216,"џэт-рту"
2011,"January 2011","Exports","Denmark",203,7720000,"џэт-рту"
2011,"January 2011","Exports","Estonia",203,18000,"џэт-рту"
2011,"January 2011","Exports","Finland",203,609000,"џэт-рту"
2011,"January 2011","Exports","France",203,1068800,"џэт-рту"
2011,"January 2011","Exports","Germany",203,6308628,"џэт-рту"
2011,"January 2011","Exports","Hungary",203,23500,"џэт-рту"
2011,"January 2011","Exports","Ireland",203,1093698,"џэт-рту"
2011,"January 2011","Exports","Italy",203,187000,"џэт-рту"
2011,"January 2011","Exports","Lithuania",203,77385,"џэт-рту"
2011,"January 2011","Exports","Netherlands",203,970084,"џэт-рту"
2011,"January 2011","Exports","Norway",203,405,"џэт-рту"
2011,"January 2011","Exports","Poland",203,259918,"џэт-рту"
2011,"January 2011","Exports","Portugal",203,128694,"џэт-рту"
2011,"January 2011","Exports","Spain",203,4668000,"џэт-рту"
2011,"January 2011","Exports","Sweden",203,210200,"џэт-рту"
2011,"January 2011","Exports","Ukraine",203,640410,"џэт-рту"
2011,"January 2011","Exports","Australia",204,1318851,"џэт-рту"
2011,"January 2011","Imports","Kazakhstan",204,411,"џэт-рту"
2011,"January 2011","Exports","Rep. of Moldova",204,1676,"џэт-рту"
2011,"January 2011","Exports","New Zealand",204,308087,"џэт-рту"
2011,"January 2011","Exports","Ukraine",204,90,"џэт-рту"
2011,"January 2011","Exports","Uruguay",204,73368,"џэт-рту"
2011,"January 2011","Exports","Argentina",205,1169719,"џэт-рту"
2011,"January 2011","Exports","Australia",205,920521,"џэт-рту"
2011,"January 2011","Exports","Mexico",205,168192,"џэт-рту"
2011,"January 2011","Exports","New Zealand",205,15433,"џэт-рту"
2011,"January 2011","Exports","Uruguay",205,513054,"џэт-рту"
2011,"January 2011","Exports","Argentina",206,2563735,"џэт-рту"
2011,"January 2011","Exports","Australia",206,920411,"џэт-рту"
2011,"January 2011","Exports","Austria",206,811100,"џэт-рту"
2011,"January 2011","Exports","Belgium",206,912090,"џэт-рту"
2011,"January 2011","Exports","Brazil",206,233744,"џэт-рту"
2011,"January 2011","Exports","EU-28",206,12074387,"џэт-рту"
2011,"January 2011","Exports","Belarus",206,85245,"џэт-рту"
2011,"January 2011","Exports","Canada",206,837257,"џэт-рту"
2011,"January 2011","Exports","Chile",206,96,"џэт-рту"
2011,"January 2011","Exports","Denmark",206,1339600,"џэт-рту"
2011,"January 2011","Exports","Finland",206,113400,"џэт-рту"
2011,"January 2011","Exports","France",206,890000,"џэт-рту"
2011,"January 2011","Exports","Germany",206,3846236,"џэт-рту"
2011,"January 2011","Exports","Hungary",206,224400,"џэт-рту"
2011,"January 2011","Exports","Ireland",206,235575,"џэт-рту"
2011,"January 2011","Exports","Italy",206,462900,"џэт-рту"
2011,"January 2011","Imports","Kazakhstan",206,22440,"џэт-рту"
2011,"January 2011","Exports","Lithuania",206,548948,"џэт-рту"
2011,"January 2011","Exports","Mexico",206,170636,"џэт-рту"
2011,"January 2011","Exports","Netherlands",206,668939,"џэт-рту"
2011,"January 2011","Exports","New Zealand",206,288990,"џэт-рту"
2011,"January 2011","Exports","Nicaragua",206,24490,"џэт-рту"
2011,"January 2011","Exports","Paraguay",206,631525,"џэт-рту"
2011,"January 2011","Exports","Poland",206,513670,"џэт-рту"
2011,"January 2011","Exports","Portugal",206,21941,"џэт-рту"
2011,"January 2011","Exports","Spain",206,1323600,"џэт-рту"
2011,"January 2011","Exports","Sweden",206,162100,"џэт-рту"
2011,"January 2011","Exports","Ukraine",206,30,"џэт-рту"
2011,"January 2011","Exports","Uruguay",206,539298,"џэт-рту"
2011,"February 2011","Exports","Australia",201,48353,"џэт-рту"
2011,"February 2011","Exports","Austria",201,74400,"џэт-рту"
2011,"February 2011","Exports","EU-28",201,1735542,"џэт-рту"
2011,"February 2011","Exports","Belarus",201,6508493,"џэт-рту"
2011,"February 2011","Exports","Canada",201,755,"џэт-рту"
2011,"February 2011","Exports","Germany",201,445457,"џэт-рту"
2011,"February 2011","Exports","Italy",201,500,"џэт-рту"
2011,"February 2011","Imports","Kazakhstan",201,13,"џэт-рту"
2011,"February 2011","Exports","Lithuania",201,946156,"џэт-рту"
2011,"February 2011","Exports","Netherlands",201,1092,"џэт-рту"
2011,"February 2011","Exports","New Zealand",201,213,"џэт-рту"
2011,"February 2011","Exports","Poland",201,267899,"џэт-рту"
2011,"February 2011","Exports","Ukraine",201,115374,"џэт-рту"
2011,"February 2011","Exports","Argentina",202,2439570,"џэт-рту"
2011,"February 2011","Exports","Australia",202,3201985,"џэт-рту"
2011,"February 2011","Exports","Austria",202,176200,"џэт-рту"
2011,"February 2011","Exports","Belgium",202,173088,"џэт-рту"
2011,"February 2011","Exports","Brazil",202,21126062,"џэт-рту"
2011,"February 2011","Imports","EU-28",202,20,"џэт-рту"
2011,"February 2011","Exports","EU-28",202,4387574,"џэт-рту"
2011,"February 2011","Exports","Belarus",202,4113052,"џэт-рту"
2011,"February 2011","Exports","Canada",202,395923,"џэт-рту"
2011,"February 2011","Exports","Denmark",202,98300,"џэт-рту"
2011,"February 2011","Exports","France",202,207600,"џэт-рту"
2011,"February 2011","Imports","Germany",202,20,"џэт-рту"
2011,"February 2011","Exports","Germany",202,1336710,"џэт-рту"
2011,"February 2011","Exports","Hungary",202,40000,"џэт-рту"
2011,"February 2011","Exports","Ireland",202,490788,"џэт-рту"
2011,"February 2011","Exports","Italy",202,532200,"џэт-рту"
2011,"February 2011","Exports","Lithuania",202,20015,"џэт-рту"
2011,"February 2011","Exports","Mexico",202,1173529,"џэт-рту"
2011,"February 2011","Exports","Rep. of Moldova",202,38349,"џэт-рту"
2011,"February 2011","Exports","Netherlands",202,100000,"џэт-рту"
2011,"February 2011","Exports","New Zealand",202,131496,"џэт-рту"
2011,"February 2011","Exports","Nicaragua",202,73483,"џэт-рту"
2011,"February 2011","Exports","Norway",202,55,"џэт-рту"
2011,"February 2011","Exports","Paraguay",202,5920436,"џэт-рту"
2011,"February 2011","Exports","Poland",202,557430,"џэт-рту"
2011,"February 2011","Exports","Spain",202,635100,"џэт-рту"
2011,"February 2011","Exports","Ukraine",202,760026,"џэт-рту"
2011,"February 2011","Exports","Uruguay",202,5825047,"џэт-рту"
2011,"February 2011","Exports","Austria",203,364400,"џэт-рту"
2011,"February 2011","Exports","Belgium",203,1311700,"џэт-рту"
2011,"February 2011","Exports","Brazil",203,15138058,"џэт-рту"
2011,"February 2011","Exports","EU-28",203,25728767,"џэт-рту"
2011,"February 2011","Imports","Belarus",203,19402,"џэт-рту"
2011,"February 2011","Exports","Belarus",203,5536361,"џэт-рту"
2011,"February 2011","Exports","Canada",203,9609429,"џэт-рту"
2011,"February 2011","Exports","Chile",203,168,"џэт-рту"
2011,"February 2011","Exports","Czech Rep.",203,20000,"џэт-рту"
2011,"February 2011","Exports","Denmark",203,5192100,"џэт-рту"
2011,"February 2011","Exports","Estonia",203,57000,"џэт-рту"
2011,"February 2011","Exports","Finland",203,869700,"џэт-рту"
2011,"February 2011","Exports","France",203,4051400,"џэт-рту"
2011,"February 2011","Exports","Germany",203,6577930,"џэт-рту"
2011,"February 2011","Exports","Hungary",203,28200,"џэт-рту"
2011,"February 2011","Exports","Ireland",203,865369,"џэт-рту"
2011,"February 2011","Exports","Italy",203,229000,"џэт-рту"
2011,"February 2011","Imports","Kazakhstan",203,60,"џэт-рту"
2011,"February 2011","Exports","Lithuania",203,78075,"џэт-рту"
2011,"February 2011","Exports","Netherlands",203,1246898,"џэт-рту"
2011,"February 2011","Exports","Norway",203,239,"џэт-рту"
2011,"February 2011","Exports","Poland",203,443622,"џэт-рту"
2011,"February 2011","Exports","Portugal",203,451717,"џэт-рту"
